sample,ME_mediumpurple3,ME_midnightblue,ME_lightyellow,ME_yellowgreen,ME_ivory,ME_sienna3,ME_tan,ME_orangered4,ME_skyblue3,ME_darkslateblue,ME_plum1,ME_red,ME_magenta,ME_purple,ME_royalblue,ME_darkgreen,ME_lightsteelblue1,ME_floralwhite,ME_lightcyan1,ME_brown,ME_cyan,ME_bisque4,ME_green,ME_darkolivegreen,ME_saddlebrown,ME_brown4,ME_darkorange,ME_darkmagenta,ME_blue,ME_turquoise,ME_steelblue,ME_greenyellow,ME_lightcyan,ME_yellow,ME_darkorange2,ME_pink,ME_darkgrey,ME_darkturquoise,ME_darkred,ME_paleturquoise,ME_black,ME_grey60,ME_grey,SITE,YEAR,TREE_ID,RGR,growth,Site,Year,Season
S173Fg23,-0.07978811710458719,0.06285999673940965,0.004860994186941761,0.15224154408013105,0.05459581614088585,0.1205104803023195,-0.029147909110519055,0.31821111621270426,0.24797582099707532,-0.10064473137977693,-0.06577866125044174,0.09325043912264559,0.03913238629415238,0.03496735822006691,-0.007179851179397237,0.041863930509837576,0.05263320703512935,0.1462855788096693,0.1258207434269497,-0.15736726666106007,-0.20113651484398992,0.17526488785379657,-0.03554974333583593,-0.15910310081718892,-0.28034225922371236,0.020327604293368603,0.019201828106136087,-0.08965790586972108,0.12642781426499516,0.036942664562408016,0.029605584766363397,0.0010072105364247893,0.06822337633948598,-0.023234775837357977,0.19454548116265993,0.03960410707254205,0.06654234148881638,0.04735147500208145,0.045069174155260544,0.06435117011808524,0.14077605287761172,0.06240153382052045,0.07942355616892141,SERC,2017,41628,0.004363547,0.16186371,SERC,2017,Fall
S173Fg25,-0.032528025063764204,0.0877346158205065,0.004727979687667222,-0.3881218392640049,0.0761160931142149,-0.019844168097521014,-0.04025676549987446,0.2949953535940508,0.07354185651438293,-0.15712486197613285,0.25994086925425164,6.252543029253262e-4,-0.009039814643784658,-0.06267177265176878,0.023824977399920528,-0.07923571015814163,0.09873954357670499,-0.05957501297028263,-0.16161868945110022,-0.1767185162913968,-0.1823079152216113,0.02730508319802212,-0.09031942868045155,-0.16703839428730707,-0.2048014984179014,0.06692262238437295,-0.1326769781735672,-0.1912447793977035,-0.04221651775717157,-0.05259798374743341,-0.12912283469870328,-0.11918857003402315,-0.09120200972560609,-0.0062902272613958405,0.0851534530207339,0.013176421712543542,0.11762325538915777,0.02590221933355426,0.07431539446450669,0.03322364080442666,0.01310527282638837,-0.050495056446016776,-0.13717552847292003,SERC,2017,41489,0.002227916,0.1049022,SERC,2017,Fall
S173Fg27,-0.03970068277902371,0.04363303701669602,-0.006505119327716821,0.04182124990474326,0.1190060158150691,0.07391670769318893,0.009228106745362046,0.2056731021575372,0.2822930300221002,0.07545237722790343,-0.1444926342677522,0.09905950531701584,0.046349674510047394,-0.05203531150631505,0.02505010909941437,0.019213377616586157,-0.020180519481970936,0.15521237607276664,0.10696321431863277,-0.1373730968722135,-0.16074381798989706,0.16303469786207106,-0.12046720300236878,-0.16788477657531192,-0.17443425735478515,0.13767117763147685,0.015012224451869952,-0.15116679855495324,0.007309974705605144,0.04664166161985149,0.06710015728830923,0.09528984715538014,-0.04550216317290201,-0.029223733181538016,0.004787493608987373,0.033793403742658934,0.08371917714444828,0.16405195422545824,0.11545256577012103,0.11056823205354793,0.18575721460271266,0.11611435957912644,0.03384009122429338,SERC,2017,30900,0.003406097,0.10431888,SERC,2017,Fall
S173Fg28,-0.18459404984000274,0.12660011261260298,-0.18691203927424824,-0.1098816365925641,-0.36879078979095176,0.10213619406627901,-0.12412653805495572,0.19851194063409106,0.2462467701685663,0.45942258981908407,-0.1527624665749549,0.03292469235975579,0.1351271879093502,-0.3117109660887461,-0.11711221046840113,-0.3023540874382567,-0.5732317899882499,-0.2904284297538334,-0.04324692127162716,-0.23656896463264607,-0.25695099905874297,-0.2597720311123149,-0.18356878140802388,-0.2819223912306331,-0.260602483521929,0.16706995792418217,-0.2766087539552347,0.16605134625009435,-0.4689533214046208,0.09625361638036709,-0.4598027294349125,0.03124713027327794,0.03930028885871,-0.1528740582053882,-0.42881636259582606,0.058463107746244886,0.17341112167349668,-0.1013441652551972,-0.025794269202172145,0.06704671653479438,0.06211884780729088,-0.0931107925923475,0.02706729497550318,SERC,2017,31048,0.004112243,0.08001773,SERC,2017,Fall
S173Fg29,0.03546184057511772,0.17552042198703055,0.04590008603827571,-0.03505542430318232,0.1901810665459412,0.1157602322812739,0.049972233245527534,-0.12656724780445108,-0.12793675148194703,-0.02975386689476672,-0.08923982850567065,0.14918716563436152,0.08469833962370717,0.08839272265811028,0.14152273447069333,0.01996492999573821,0.16057290626689769,-0.09918515242099238,-0.07349910972431188,-0.12234349744980415,-0.08572622695821573,-0.19628986102510518,-0.08595161760874086,-0.007699645420363871,0.013815982772085723,0.13064854788873537,0.23501231155468266,-0.0719250137957744,0.11717713058498179,0.027939700598400157,-0.08628310728490743,0.07884425191527548,0.017082237313917385,0.23692300807349526,0.13400935769828523,-0.007542060736293681,0.1977912573244585,0.15600625156774617,0.11144124339727982,0.14667406123659896,0.4221508357056227,0.24376741528141935,0.17173193863926847,SERC,2017,30971,0.001985306,0.10621848,SERC,2017,Fall
S173Fg36,0.07206145384265376,0.14748463318689548,0.05122645425707583,-0.048416764464855475,0.13404123431391277,0.16782868777289217,0.03837988299436156,-0.045647192999203494,0.020463297921967,0.08249174086928943,-0.1007057924292388,0.09937929165271792,0.0929778043037467,0.036281225113033944,0.14119683696024285,0.059666285173962906,0.132820635722769,0.06421260175109432,-0.0993008075216262,-0.10194865989523537,-0.053581096153609564,-0.10870724667013813,-0.0618357124124819,-0.0958511384107791,-0.00264362384789959,0.09924320120274474,0.09444504545834334,-0.018338490187851,0.08036472952122059,0.07377829857430589,-0.060628831253838146,0.018248145725437103,0.022572253948343113,0.11140575307817303,0.12899088488839708,0.05559229123340684,0.1540899812406152,0.1241994406231912,0.08260833009735528,0.06470981737690838,0.21924194195141455,0.24577236575974723,-0.10964957638030738,SERC,2017,20948,0.016896425,0.24406925,SERC,2017,Fall
S173Fg39,-0.02445818628124001,0.12813674615931883,0.057857034246592005,-0.19037044822869953,0.03917745069254097,0.10001512021279907,-0.01142296842039164,-0.024603155421014242,0.08114754657554986,-0.1092493378964741,-0.08991358462783426,0.04882043252467047,0.003611353985166197,0.007196566293758542,-0.062395505793815496,-0.017568676985356083,0.02093432407081424,-0.04379198882445807,-0.31172473943518203,-0.08564917521246418,-0.026827759135735686,0.018365775639448998,-0.09527393567915747,0.013924351087471278,-0.12830319167435025,-0.030523583633512697,-0.056757641774775165,-0.1926320261127674,-0.05406082463474302,0.03450937569951409,0.0016864119818788559,-0.02786416878184905,0.09650854616617673,0.04885574924501638,0.033405031592477694,0.011521507019280654,0.05726518793854359,-0.018993263624268696,-0.02533259535358055,0.05922820961104391,-0.08102609726107708,-0.018116689373853172,0.16348360311950763,SERC,2017,50913,0.010167921,0.25712059,SERC,2017,Fall
S173Fg42,-0.045877542791290825,0.08192839178362443,0.0720014982919128,-0.28683224899597526,0.0019023911886477817,-0.3514688037171486,-0.15838619026134812,0.1549068478174742,0.2148793731838526,0.46376666307338293,-0.08991463284737998,0.09922667247876578,1.336975436002112e-4,-0.1337243662292319,-0.4604399985519156,-0.1710347984074809,0.14035798381238107,-0.3409357361364269,-0.34686025071892534,-0.14674846283629114,-0.24721474053844888,-0.24141962689443247,0.09324255665341866,0.4439482463713103,0.22506318037376188,-0.12702901153554855,-0.17020374450331965,-0.2874631385301565,-0.02619806851179326,-0.02061547941803191,0.027002765341032246,-0.4847933841503419,0.0654933206841465,-0.13604617906831257,-0.13962151543831564,0.06637826275953126,0.15553374959910535,0.013854265353984074,0.12105899882926496,-0.02767481507085753,-0.1466929635936688,-0.26138330923716807,0.09876312124967336,SERC,2017,70361,0.001706904,0.11000587,SERC,2017,Fall
S173Fg44,-0.03462342418349849,0.09289625467809871,0.024493750350072604,0.04834802761670645,0.0989129018086107,0.06944841312387348,-0.05480437522226606,-0.023697911531408062,-0.04349446275540008,-0.09799809173239821,-0.038975847814780716,0.11230619337865096,0.06243260369161209,-0.14079536372175247,0.033693958141376934,-0.01732794559249271,-0.03186572671261777,-0.11656456267184002,0.16118327065064658,-0.16517528207768983,-0.16907918227680524,-0.01673389555105025,-0.07823351718335869,-0.1522871788792706,-0.15510493391365177,0.16931244508126275,0.016001429812830554,-0.253005870361207,-0.018132820894305225,-0.010030483345038338,-0.012628758078074178,0.03660948515260919,-0.10121386052868248,-0.02089992677149363,-0.04075702788491139,0.05319311722793483,0.05152536547041935,0.03267609952929754,-0.0024141264372112034,0.08099679186197913,0.10894214232440186,0.1228797123745119,0.034691008346597545,SERC,2017,71429,0.002905544,0.18931849,SERC,2017,Fall
S173Fg45,-0.05863760066037835,-0.024362342101318688,-0.011887949586106715,-0.11277666120869871,-0.03231173654567029,-0.02980176865663635,-0.09524618876173778,-0.019594304124632967,-0.04213126134984935,0.067831341860173755,-0.1365820322946416,-0.024080081423502955,0.01791459578424357,-0.052304397888640275,-0.07949906354500058,-0.04052856444161356,0.032041368255114305,-0.10424028343215665,-0.03620052237096496,-0.12494644243989357,-0.06236883877087608,0.09762174462165892,0.009344345919016749,-0.1490463698050577,-0.0638245344686087,0.028262996457871083,-0.12378080607927486,-0.13312565138608778,-0.02862018076687702,-0.065870354481624,-0.03437138685574455,-0.018746977246213426,0.019335543297927613,0.0341046275328685,0.015059465426400662,-0.007370728184860229,-0.029070794773396632,-0.05568367807740163,0.03482486418537013,0.09077989028901885,-0.09262957708456802,-0.020559917063561754,-0.011637110146871603,SERC,2017,111002,0.022916986,0.65629826,SERC,2017,Fall
